Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
Common Food,emerald natural almonds and walnuts,1 package ( 16g ),100,81,9,1,0,0,0,3,2,1,3,0,0,1.8,2.6
Common Food,emergen c dietary supplement vitamin c lemon lime,1 packet ( 9.1g ),35,0,,,,,65,8,,6,,8335,,4.5,
Common Food,emergen c vitamin c tangerine flavored drink mix,1 packet ( 9.4g ),35,0,,,,,65,8,,7,,,1667,4.5,
Common Food,emmentaler,1 oz ( 28.35g ),111.4,72,8.8,5.2,0.2798,26.4,53,0.4,0,0,7.64,29.7,0,22.9,0.3
Common Food,empanada,1 large empanada ( 222g ),743.7,360,40.8,11.4,1.8337,57.7,976.8,69.2,4.44,4.08,25.11,40.6,2.6,4,42.8
Common Food,empanadas,1 large empanada ( 222g ),743.7,360,40.8,11.4,1.8337,57.7,976.8,69.2,4.44,4.08,25.11,40.6,2.6,4,42.8
Common Food,enchilada,1 enchilada ( 119.99g ),286.6,99,11.9,5,0.2907,33,623.9,30.3,2.21,2.4,13.68,40.2,1.6,12,16.9
Common Food,enchilada sauce,0.25 cup ( 60g ),24,0,0,0,,0,520.2,5,1.02,4,1,40,2,,2.6
Common Food,enchiladas,1 enchilada ( 119.99g ),286.6,99,11.9,5,0.2907,33,623.9,30.3,2.21,2.4,13.68,40.2,1.6,12,16.9
Common Food,energy bar clif,1 bar ( 68g ),235.3,36,4,1,0,0,132.6,44.5,5.03,21.5,10,1.4,100,22.7,32.2
Common Food,enfrijoladas,1 piece ( 104.58g ),136,18,2.6,0.3,0,0,375.8,23.5,6.62,0.85,6.03,8.5,4.6,4.8,13.9
Common Food,english cucumber,1 medium ( 201g ),30.1,0,0.2,0.1,0,0,4,7.3,1,3.36,1.31,21.1,9.4,2.9,4
Common Food,english muffin,1 muffin ( 57g ),133.9,9,1,0.1,,0,264.5,26.2,1.54,,4.39,0,0,9,3.6
Common Food,english muffin raisin,1 muffin ( 57g ),136.8,9,1,0.3,0,0,170.4,27.4,1.48,8.41,4.51,0,1.2,5.9,18.3
Common Food,english muffin thomas,1 muffin ( 57g ),133.9,9,1,0.1,,0,264.5,26.2,1.54,,4.39,0,0,9,3.6
Common Food,english muffins,1 muffin ( 57g ),133.9,9,1,0.1,,0,264.5,26.2,1.54,,4.39,0,0,9,3.6
Common Food,ensure,8 fl oz ( 254g ),266.7,54,6.4,1.1,0,5.1,213.4,42.9,0,24.64,9.65,133.9,53.8,29.3,34.5
Common Food,ensure plus,1 cup ( 252g ),355.3,99,11.4,1.4,,5,239.4,50.1,0,20.99,13,125.2,50,18.1,32.2
Common Food,entenmanns little bites chocolate chip muffins,1 pouch ( 47g ),190,81,9,2,0,20,150,27,0.5,17,2,0,0,1.8,5.1
Common Food,equal,1 tsp ( 3.5g ),12.8,0,0,0,,0,0,3.1,0,2.82,0.08,0,0,0,0
Common Food,equate ultra weight loss shake creamy milk chocolate,1 bottle ( 327.59g ),190,54,6,1,0,5,230,24,5,19,10,,,34.8,35.7
Common Food,escarole,1 cup ( 150g ),28.5,0,0.3,0.1,,0,28.5,4.6,4.2,0.35,1.73,283.2,8.2,6.3,7.7
Common Food,espresso,1 fl oz ( 29.6g ),2.7,0,0.1,0,0,0,4.1,0.5,0,0,0.04,0,0.1,0.1,0.3
Common Food,etouffee,1 cup ( 244.41g ),247.4,45,5.8,3.1,0.1961,142.4,1369.4,30.8,1.99,3.07,17.32,73.5,39.1,8.1,7
Common Food,evans apples green apples,1 medium apple ( 154g ),80,9,1,0,0,0,0,18,5,16,0,0,6,0,0
Common Food,evaporated milk,1 fl oz ( 31.5g ),42.2,18,2.4,1.4,,9.1,33.4,3.2,0,3.16,2.15,7.3,1,7.5,0.4
Common Food,everything bagel,1 medium bagel ( 105g ),277.2,9,1.4,0.4,0.0221,0,443.1,55,1.68,8.85,11.09,0,0,20.9,26.8
Common Food,evol street tacos,2 tacos ( 177g ),320,153,17,9,0,45,540,31,3,4,11,100,90,22.7,7.7
Common Food,avocado,"0.5 avocado, NS as to Florida or California ( 100.5g )",160.8,126,14.7,2.1,0,0,7,8.6,6.73,0.66,2.01,14.7,16.8,1.1,3.9
Common Food,evoo,1 tablespoon ( 13.5g ),119.3,117,13.5,1.9,,0,0.3,0,0,0,0,0,0,0,0.5
Common Food,extra large egg,1 large ( 50g ),71.5,36,4.8,1.6,0.019,186,71,0.4,0,0.19,6.28,27,0,2.5,6.2
Common Food,extra lean ground turkey,3 oz ( 85g ),128.3,18,2.3,0.6,0.0204,60.4,51.9,0,0,0,26.94,2.5,0,0.5,6.2
Common Food,extra lean hamburger,3 oz ( 85g ),148.8,36,4.6,2.3,0.0714,75.7,71.4,0,0,0,25.04,0.8,0,0.5,20
Common Food,extra virgin olive oil,1 tablespoon ( 13.5g ),119.3,117,13.5,1.9,,0,0.3,0,0,0,0,0,0,0,0.5
Common Food,ezekiel 49 english muffins sprouted grain,0.5 muffin ( 38g ),80,0,0.5,0,0,0,80,15,3,0,4,0,0,0,5.1
Common Food,ezekiel bread,1 slice ( 34g ),80,0,0.5,0,0,0,75,15,3,0,4,0,0,0,5.1
Common Food,fage,5.3 oz container ( 150g ),145.5,63,7.5,3.6,0,19.5,52.5,6,0,6,13.5,2.2,0,13.6,0
Common Food,fage greek yogurt,5.3 oz container ( 150g ),145.5,63,7.5,3.6,0,19.5,52.5,6,0,6,13.5,2.2,0,13.6,0
Common Food,fage total 0 percent yogurt,1 cup ( 227g ),120,0,0,0,0,10,85,7,0,9,23,0,0,22.7,0
Common Food,fage total 0 percent yogurt strawberry,1 container ( 150g ),120,0,0,0,0,5,45,17,0,16,13,0,0,13.6,0
Common Food,fage yogurt,5.3 oz container ( 150g ),145.5,63,7.5,3.6,0,19.5,52.5,6,0,6,13.5,2.2,0,13.6,0
Common Food,fairlife chocolate 2 percent milk,1 cup ( 168.67g ),140,36,4.5,3,0,20,280,13,1,12,13,100,0,36.4,0
Common Food,fairlife fat free ultra filtered milk,1 cup ( 235.29g ),80,0,0,0,0,5,120,6,0,6,13,100,,36.4,
Common Food,fajita,1 platter ( 700.25g ),1400.7,495,55.3,17.5,0.8088,253.6,1815.5,124.3,9.96,7.57,97.46,95.8,167.3,36.6,74.5
Common Food,fajita chicken,4 oz cooked ( 132g ),297.9,117,13.2,1.8,0.2344,96.5,757.3,5.4,1.24,1.01,35.65,37.4,0,1.5,13.3
Common Food,fajitas,1 platter ( 700.25g ),1400.7,495,55.3,17.5,0.8088,253.6,1815.5,124.3,9.96,7.57,97.46,95.8,167.3,36.6,74.5
Common Food,falafel,"1 patty (approx 2-1/4"" dia) ( 17g )",56.6,27,3,0.4,0,0,50,5.4,,,2.26,0.2,0.5,0.8,4.2
Common Food,famous amos,4 cookies ( 29g ),145.9,54,7,2.8,0.0841,2.3,104.1,19.6,0.81,9.4,1.31,,,,2.5
Common Food,famous daves mashed potato hand mashed,4 fl. oz. ( 247.79g ),280,189,21,8,1,35,460,21,2,1,3,,,,
Common Food,fanta,1 can or bottle (16 fl oz) ( 496g ),238.1,0,0,0,0,0,59.5,61,0,,0,0,0,2.3,2.1
Common Food,fareway shredded hash browns,1 cup ( 85g ),60,0,0,0,0,0,10,13,2,0,1,0,2,0,2.6
Common Food,farina,1 cup cooked ( 240g ),127.2,0,0.8,0.2,0.072,0,43.2,26.2,1.92,1.82,4.37,0,0,21.2,91.4
Common Food,farm stand celery,2 medium stalks ( 110g ),15,0,0,0,0,0,115,4,2,2,0,50,15,3.6,2.6
Common Food,farmers market baby cut miniatures carrotts,0.75 cup ( 85g ),30,0,0,0,0,0,65,7,2,4,1,600,4,1.8,7.7
Common Food,farro,1 cup ( 100g ),337,18,2.1,0.2,0.005,0,5,70.6,11.1,7.84,14.54,1,0,2,26.9
Common Food,fat free american cheese,1 cubic inch ( 16g ),23.7,0,0.1,0.1,,1.8,244.5,2.1,0,1.59,3.6,23.5,0,10,0.3
Common Food,fat free cheese,1 serving ( 28g ),44,0,0,0,0,5,280,2,0,0,9,5.8,0,22.7,0
Common Food,fat free cool whip,1 tablespoon ( 4g ),6,0,0.2,0.1,,0.6,2.9,1,0.02,0.64,0.12,0.7,0,0.4,0
Common Food,fat free cottage cheese,1 cup (not packed) ( 145g ),104.4,0,0.4,0.2,,10.2,539.4,9.7,0,2.68,14.99,1.2,0,11.3,1.6
Common Food,fat free cream cheese,1 tbsp ( 18g ),18.9,0,0.2,0.1,,2.2,126.4,1.4,0,0.99,2.82,1,0,5.7,0.2
Common Food,fat free creamer,1 fl oz ( 30g ),21.3,9,1.1,0.3,,0,18,2.7,0,2.73,0.24,0.1,0,0,1.2
Common Food,fat free french dressing,2 tbsp ( 32g ),42.2,0,0.1,0,,0,273,10.3,0.7,5.26,0.06,2.4,0,0.1,1.3
Common Food,fat free greek yogurt,1 oz ( 28.35g ),23.2,0,0,0,0.0003,1.1,9.4,3.4,0.17,3.2,2.28,0.1,0.1,2.5,0.2
Common Food,fat free half and half,2 tbsp ( 29g ),17.1,0,0.4,0.2,,1.4,29,2.6,0,1.45,0.75,1.2,0.3,2.5,0
Common Food,fat free italian dressing,2 tbsp ( 28g ),13.2,0,0.2,0.1,,0.6,316.1,2.5,0.17,2.48,0.27,2.2,0.2,0.8,0.8
Common Food,fat free milk,1 cup ( 245g ),83.3,0,0.2,0.1,,4.9,102.9,12.2,0,12.47,8.26,50,0,27.2,0.5
Common Food,fat free popcorn,1 cup ( 8g ),30.6,0,0.3,0.1,,0,0.3,6.2,1.21,,0.96,0.2,0,0.1,1.5
Common Food,fat free ranch,2 tbsp ( 28g ),33.3,0,0.5,0.1,,2,251.2,7.4,0.03,1.5,0.07,0.1,0,1.3,2.1
Common Food,fat free ranch dressing,2 tbsp ( 28g ),33.3,0,0.5,0.1,,2,251.2,7.4,0.03,1.5,0.07,0.1,0,1.3,2.1
Common Food,fat free refried beans,1 cup ( 231g ),182.5,9,1,0.2,0,0,1011.8,31.2,10.86,1.41,12.34,0,3.5,7.1,26.7
Common Food,fat free skim milk,1 cup ( 245g ),83.3,0,0.2,0.1,,4.9,102.9,12.2,0,12.47,8.26,50,0,27.2,0.5
Common Food,fat free sour cream,1 tablespoon ( 12g ),8.9,0,0,0,,1.1,16.9,1.9,0,0.05,0.37,3.1,0,1.4,0
Common Food,fat free yogurt,1 container (6 oz) ( 170g ),95.2,0,0.3,0.2,,3.4,130.9,13.1,0,13.06,9.74,1.2,2.6,30.8,1.1
Common Food,fattoush salad,1 cup ( 120g ),159.4,90,10.4,1.4,0,0,290.6,15.8,1.44,5.29,1.94,139.5,33.9,3,6.8
Common Food,faygo,1 can or bottle (12 fl oz) ( 370g ),155.4,0,0.9,0,0,0,11.1,38.3,0,36.78,0,0,0,0.3,0.5
Common Food,fazolis garlic breadstick,1 each ( 43.73g ),150,63,7,1.5,0,0,290,20,1,1,3,,2,3.6,5.1
Common Food,fennel,"1 cup, sliced ( 87g )",27,0,0.2,0.1,0,0,45.2,6.3,2.7,3.42,1.08,83.8,17.4,3.9,4.5
Common Food,fennel seeds,"1 tsp, whole ( 2g )",6.9,0,0.3,0,,0,1.8,1.1,0.8,,0.32,0.3,0.7,2.2,2.6
Common Food,ferrero chocolates fine hazelnut,3 pieces ( 38g ),220,144,16,5,0,3,20,16,1,15,3,0,2,3.6,5.1
Common Food,ferrero fine hazelnut chocolates,1 package ( 38g ),220,144,16,5,0,2.5,20,17,1,15,3,0,2,3.6,5.1
Common Food,ferrero nutella,2 tbsp ( 37g ),200,108,12,4,0,0,15,21,1,21,2,0,0,3.6,5.1
Common Food,ferrero rocher chocolates,3 pieces ( 38g ),230,144,16,5,0,3,25,17,2,15,3,0,0,3.6,7.7
Common Food,festival,1 dumpling ( 79.52g ),165.8,18,2.5,0.2,0.0464,0,409.6,32.3,1.57,3.9,3.57,2.6,0,1.8,11.5
Common Food,feta,1 oz ( 28.35g ),74.8,54,6,4.2,,25.2,260,1.2,0,1.16,4.03,12,0,12.7,1.3
Common Food,feta cheese,1 oz ( 28.35g ),74.8,54,6,4.2,,25.2,260,1.2,0,1.16,4.03,12,0,12.7,1.3
Common Food,fettuccine,1 cup ( 140g ),211.5,0,0.9,0.2,0,0,6.7,42.6,1.82,1.52,7.43,0,0,1.3,13.4
Common Food,fiber one,0.5 cup (1 NLEA serving) ( 30g ),62.1,0,0.7,0.1,0,0,106.8,25.3,13.86,0.3,1.98,0.5,10,9.1,32.1
Common Food,fiber one baked bar cinnamon coffee cake,1 bar ( 25g ),90,27,3,1.5,0,0,85,18,5,8,0.5,,,,
Common Food,fiber one bar,1 bar ( 40g ),140,36,4,1.4,0.0028,0,140,27.9,9,10,2,0,0.8,9.1,2.6
Common Food,fiber one brownie,1 brownie ( 35g ),120.8,27,3.4,1,0,0,101.5,21.6,3.89,13.56,0.97,0,0,0,5
Common Food,fiber one brownies,1 brownie ( 35g ),120.8,27,3.4,1,0,0,101.5,21.6,3.89,13.56,0.97,0,0,0,5
Common Food,fiber one cereal,0.5 cup (1 NLEA serving) ( 30g ),62.1,0,0.7,0.1,0,0,106.8,25.3,13.86,0.3,1.98,0.5,10,9.1,32.1
Common Food,fiber one chewy bar oats and chocolate,1 bar ( 40g ),140,36,4.5,2,0,0,90,29,9,8,2,,,9.1,5.1
Common Food,fiber one chocolate peanut butter brownie,1 brownie ( 25g ),90,27,3,1.5,0,0,95,17,5,8,1,0,0,0,7.7
Common Food,fiber one granola bar,1 bar ( 40g ),140,36,4,1.4,0.0028,0,140,27.9,9,10,2,0,0.8,9.1,2.6
Common Food,fiber one lemon,1 bar ( 40g ),140,36,4,1.4,0.0028,0,140,27.9,9,10,2,0,0.8,9.1,2.6
Common Food,fiber one lemon bar,1 bar ( 40g ),140,36,4,1.4,0.0028,0,140,27.9,9,10,2,0,0.8,9.1,2.6
Common Food,fiberone,0.5 cup (1 NLEA serving) ( 30g ),62.1,0,0.7,0.1,0,0,106.8,25.3,13.86,0.3,1.98,0.5,10,9.1,32.1
Common Food,fiberone 90 calorie bronies chocolate chip cookie,1 brownie ( 25g ),90,27,3,1.5,0,0,90,18,5,8,0.5,,,,
Common Food,fiberplus chewy bar chocolate chip,1 bar ( 36g ),120,36,4,2,,0,55,26,9,7,2,0,0,9.1,5.1
Common Food,fig,"1 medium (2-1/4"" dia) ( 50g )",37,0,0.1,0,0,0,0.5,9.6,1.45,8.13,0.38,7.1,1.7,1.6,1.3
Common Food,fig newton,1 oz ( 28.35g ),98.7,18,2.1,0.3,,0,99.2,20.1,1.3,13.14,1.05,0.9,0.1,1.6,5.9
Common Food,fig newtons,1 oz ( 28.35g ),98.7,18,2.1,0.3,,0,99.2,20.1,1.3,13.14,1.05,0.9,0.1,1.6,5.9
Common Food,fig raw,"1 medium (2-1/4"" dia) ( 50g )",37,0,0.1,0,0,0,0.5,9.6,1.45,8.13,0.38,7.1,1.7,1.6,1.3
Common Food,figs,"1 medium (2-1/4"" dia) ( 50g )",37,0,0.1,0,0,0,0.5,9.6,1.45,8.13,0.38,7.1,1.7,1.6,1.3
Common Food,filet,3 oz ( 85g ),226.9,126,14.6,5.7,,82.5,45.9,0,0,0,22.49,0,0,1.5,10.3
Common Food,filet mignon,3 oz ( 85g ),226.9,126,14.6,5.7,,82.5,45.9,0,0,0,22.49,0,0,1.5,10.3
Common Food,fillo dough,1 oz ( 28.35g ),84.8,9,1.7,0.4,,0,136.9,14.9,0.54,0.05,2.01,0,0,0.3,6.5
Common Food,fingerling potato,0.5 cup ( 85g ),74,0,0.1,0,0,0,3.4,17.1,1.53,0.77,1.59,0.3,18.4,0.4,1.9
Common Food,finn crisp,1 crispbread ( 10g ),36.6,0,0.1,0,,0,41,8.2,1.65,0.11,0.79,0,0,0.3,1.7
Common Food,finn crisp original thin rye crispbread,1 crispbread ( 10g ),36.6,0,0.1,0,,0,41,8.2,1.65,0.11,0.79,0,0,0.3,1.7
Common Food,fireball,1.5 fl oz ( 44g ),106.8,0,0,0,,0,0.4,11,0,10.98,0,0,0,0,0.1
Common Food,fireball liquor,1.5 fl oz ( 44g ),106.8,0,0,0,,0,0.4,11,0,10.98,0,0,0,0,0.1
Common Food,first street bakery butter crossaints,1 croissant ( 28g ),110,54,6,3.5,0,10,140,11,0,1,2,20,0,1.8,5.1
Common Food,ham,1 slices ( 67.75g ),94.2,27,3.5,0.6,0.0068,43.4,661.9,0.7,0,0.72,15.03,2.9,0,0.2,4
Common Food,fish,1 medium fillet (6 oz) ( 170g ),217.6,36,4.5,1.6,,96.9,95.2,0,0,0,44.46,0,0,2.2,8.4
Common Food,fish and chips,1 serving ( 513.14g ),687.5,225,25.6,3,0.5767,148.4,1403,70.5,4.83,1.99,42.83,21.4,47.2,17.1,12.9
Common Food,fish bass,1 fillet ( 101g ),125.2,18,2.6,0.7,,53.5,87.9,0,0,,23.87,21.5,0,1.2,2.7
Common Food,fish filet,1 fillet ( 159g ),173.3,9,1.4,0.4,,149.5,179.7,0,0,,37.71,33.1,0,2.7,16.5
Common Food,fish fingers,"1 piece (4"" x 2"" x 1/2"") ( 57g )",157.9,81,9.2,2.1,0.0707,16,229.1,12.3,0.86,0.94,6.28,1,0,0.8,3.4
Common Food,fish sandwich,1 sandwich ( 201g ),560.8,261,29.4,5.7,0.2573,74.4,872.3,53,1.61,7.38,22.63,20.3,5,21.9,22.4
Common Food,fish sauce,1 tbsp ( 18g ),6.3,0,0,0,,0,1413.2,0.7,0,0.66,0.91,0.2,0.1,0.7,1
Common Food,fish stew,1 bowl (2 cups) ( 502g ),209.6,18,2.8,0.6,0.0241,162.8,1689.7,13.1,2.59,7.43,29.03,113.5,54,9.5,13.7
Common Food,fish stick,"1 piece (4"" x 2"" x 1/2"") ( 57g )",157.9,81,9.2,2.1,0.0707,16,229.1,12.3,0.86,0.94,6.28,1,0,0.8,3.4
Common Food,fish sticks,"1 piece (4"" x 2"" x 1/2"") ( 57g )",157.9,81,9.2,2.1,0.0707,16,229.1,12.3,0.86,0.94,6.28,1,0,0.8,3.4
Common Food,fish taco,1 taco ( 123.29g ),243.5,99,12,4.1,0.186,43.3,326.5,18.1,1.47,1.38,16.45,34.2,5.9,3.7,10.4
Common Food,fish tacos,1 taco ( 123.29g ),243.5,99,12,4.1,0.186,43.3,326.5,18.1,1.47,1.38,16.45,34.2,5.9,3.7,10.4
Common Food,fishin breaded whiting fillets,4 oz raw ( 114.41g ),262,126,14,3,0,40,600,19,1,0,17,0,0,1.8,0
Common Food,fit and active light string cheese,1 piece ( 24g ),50,18,2.5,1.5,0,10,200,1,0,0.5,6,,,11.9,0
Common Food,fit and active wheat bread,1 slice ( 28g ),40,9,1,0,0,0,130,13,7,1,2,0,0,5.5,2.6
Common Food,fries,5 serving medium ( 585g ),1825.2,774,86.2,13.7,0.351,0,1228.5,242.4,22.23,1.76,20.07,0,45.8,9.6,33.8
Common Food,cheeseburger,5 item ( 995g ),2676.6,1287,143.3,70,,477.6,5880.4,196.2,11.94,35.82,151.34,235.8,5,161.9,72.5
Common Food,flan,0.5 cup ( 153g ),221.8,54,6.2,2.8,,137.7,81.1,34.9,0,35.42,6.93,24.6,0,11.5,4.2
Common Food,flank steak,3 oz ( 85g ),163.2,63,7,2.9,,67.2,47.6,0,0,0,23.51,0,0,1.5,10.6
Common Food,flat bread,1 flatbread ( 85.05g ),233.9,9,1,0.1,,0,455.9,47.4,1.87,1.11,7.74,0,0,6.6,15.9
Common Food,flat bread pizza,1 flatbread ( 328g ),665.9,279,31.6,16.6,0.0378,88.5,1559.2,58.8,4.5,9.11,36.24,159.8,23.7,64.5,32.5
Common Food,flatbread,1 flatbread ( 85.05g ),233.9,9,1,0.1,,0,455.9,47.4,1.87,1.11,7.74,0,0,6.6,15.9
Common Food,flatbread pizza,1 flatbread ( 328g ),665.9,279,31.6,16.6,0.0378,88.5,1559.2,58.8,4.5,9.11,36.24,159.8,23.7,64.5,32.5
Common Food,flatout flatbread light italian herb,1 flatbread ( 53g ),90,9,1.5,0,0,0,230,22,9,0,7,,,0,9.3
Common Food,flatout flatbread multi grain with flax,1 flatbread ( 53g ),100,18,2,0,0,0,200,21,8,0.5,7,,,0,10
Common Food,flatout flatbreads light original,1 flatbread ( 53g ),90,9,1.5,0,0,0,230,22,10,0,7,,,0,9.3
Common Food,flax,"1 tbsp, whole ( 10.3g )",55,36,4.3,0.4,,0,3.1,3,2.81,0.16,1.88,0,0.1,2.4,4.2
Common Food,flax milk,1 cup ( 246.3g ),49.2,18,2.5,0.2,0.0099,0,2.4,7,0,6.99,0,0,0,0.2,0.2
Common Food,flax seed,"1 tbsp, whole ( 10.3g )",55,36,4.3,0.4,,0,3.1,3,2.81,0.16,1.88,0,0.1,2.4,4.2
Common Food,flax seeds,"1 tbsp, whole ( 10.3g )",55,36,4.3,0.4,,0,3.1,3,2.81,0.16,1.88,0,0.1,2.4,4.2
Common Food,flaxseed,"1 tbsp, whole ( 10.3g )",55,36,4.3,0.4,,0,3.1,3,2.81,0.16,1.88,0,0.1,2.4,4.2
Common Food,flipz,1 oz (about 8 pieces) ( 28.35g ),132.4,45,5,2.4,0,0,140.1,19.9,0.99,11,2,2.4,0,3.6,5.1
Common Food,flounder,1 fillet ( 127g ),109.2,27,3,0.7,0.0178,71.1,461,0,0,0,19.35,4.7,0,2.9,2.1
Common Food,flour,1 cup ( 125g ),455,9,1.2,0.2,,0,2.5,95.4,3.38,0.34,12.91,0,0,1.7,41.4
Common Food,flour tortilla,"1 tortilla (approx 7-8"" dia) ( 49g )",159.2,27,3.5,0.9,,0,234.2,27.2,1.62,,4.26,0,0,1.7,11.6
Common Food,flour tortillas,"1 tortilla (approx 7-8"" dia) ( 49g )",159.2,27,3.5,0.9,,0,234.2,27.2,1.62,,4.26,0,0,1.7,11.6
Common Food,fluffernutter,1 sandwich ( 105.25g ),391.6,153,17.9,3.5,0.0157,0,449.7,48.6,3.42,14.02,12.48,0.1,0,9.2,20.2
Common Food,focaccia,1 piece ( 57g ),141.9,36,4.5,0.5,0,0,319.8,20.4,1.03,1,5,0.1,0,1.8,12.9
Common Food,folgers coffee,1 cup (8 fl oz) ( 237g ),2.4,0,0.1,0,0,0,4.7,0,0,0,0.28,0,0,0.4,0.2
Common Food,folgers coffee classic roast,1 cup (8 fl oz) ( 237g ),2.4,0,0.1,0,,0,4.7,0,0,0,0.28,0,0,0.4,0.1
Common Food,food club onion rings,6 pieces ( 85g ),110,45,5,1,0,0,150,16,2,3,2,0,8,1.8,2.6
Common Food,food for life sprouted whole grain bread,1 slice ( 34g ),80,0,0.5,0,0,0,75,15,3,0,4,0,0,0,5.1
Common Food,food should taste good multigrain tortilla chips,10 chips ( 28g ),140,63,7,0.5,0,0,75,17,2,0,2,,,2.1,5
Common Food,fortune cookie,1 cookie ( 8g ),30.2,0,0.2,0.1,,0.2,2.5,6.7,0.13,3.63,0.34,0,0,0.1,0.8
Common Food,foster farms chicken breasts,4 oz ( 112g ),110,9,1,0,0,55,280,0,0,0,22,0,2,1.8,5.1
Common Food,foster farms fresh ground turkey,4 oz ( 112g ),160,72,8,2.5,0,65,80,0,,,22,,,,12.9
Common Food,foster farms thin sliced chicken breast,4 oz ( 112g ),110,9,1,0,0,55,280,0,0,0,22,0,2,1.8,5.1
Common Food,franks redhot,1 tsp ( 5g ),0,0,0,,,,190,0,,,0,,,,
Common Food,franks,1 frankfurter ( 48g ),154.6,126,14.1,5.6,,27.8,409,1.3,0,0.61,5.61,0,,0.5,4.2
Common Food,franks redhot cayenne pepper sauce original,1 tsp ( 5g ),0,0,0,,,,190,0,,,0,,,,
Common Food,franz gluten free bread,1 slice ( 28g ),83.4,18,2.2,0.2,0.0064,,144.2,14.3,1.54,3.16,1.51,,,1.5,1.1
Common Food,frappe,1 grande ( 526.4g ),407.8,126,14.3,8.7,0,47.3,66.4,66,0,64.21,5.92,52,0,18.2,0.8
Common Food,frappuccino,1 grande ( 526.4g ),407.8,126,14.3,8.7,0,47.3,66.4,66,0,64.21,5.92,52,0,18.2,0.8
Common Food,freeze pop,1 piece ( 52g ),41.1,0,0.1,0,,0,3.6,10,0,7.1,0,0,0.6,0,2
Common Food,french baguette,1 baguette ( 324g ),881.3,63,7.8,1.7,0.0162,0,1950.5,168.1,7.13,14.97,34.83,0.3,0,15.3,90.5
Common Food,french bread,1 regular slice ( 64g ),174.1,9,1.6,0.3,0.0032,0,385.3,33.2,1.41,2.96,6.88,0.1,0,3,17.9
Common Food,french dip,1 sandwich ( 301.8g ),626.2,207,23.4,9.2,0.155,173.4,585.9,37.9,3.53,0.81,62.98,15.6,0,8.9,52.3
Common Food,french dressing,2 tbsp ( 32g ),146.2,126,14.3,1.8,,0,267.5,5,0,5.1,0.25,14.8,1.9,0.7,1.8
Common Food,french fried onion,2 tbsp ( 12.6g ),44.9,18,2.4,0.4,0.0231,,87.2,5.1,0.33,0.59,0.62,0.2,,0.2,0.6
Common Food,french fries,1 serving medium ( 117g ),365,153,17.2,2.7,0.0702,0,245.7,48.5,4.45,0.35,4.01,0,9.2,1.9,6.8
Common Food,french fry,1 serving medium ( 117g ),365,153,17.2,2.7,0.0702,0,245.7,48.5,4.45,0.35,4.01,0,9.2,1.9,6.8
Common Food,french onion,"1 cup, chopped ( 160g )",64,0,0.2,0.1,0,0,6.4,14.9,2.72,6.78,1.76,0.3,19.7,3.3,2.4
Common Food,french onion dip,2 tbsp ( 30g ),59.3,45,5.5,2.9,0.2278,16.9,82.8,1.9,0.1,1.16,0.78,16.8,2.1,2.9,0.5
Common Food,french onion soup,1 crock ( 350g ),478.3,207,23.8,10.2,0.5149,44.5,815,39.7,2.32,6.39,21.04,50.9,7.6,38.6,21.2
Common Food,french toast,1 slice without syrup ( 83.55g ),219.4,90,10.7,5.2,0.2422,129.3,237.2,23.1,1.11,3.98,7.28,41.3,0.2,6,12.1
Common Food,french toast casserole,1 cup ( 200g ),436.7,171,19.7,10.8,0.5475,217.5,410.5,53.3,0.73,34.12,12.04,80.2,1.2,15,16.9
Common Food,french toast sticks,5 pieces ( 109g ),370.6,171,19.3,4.3,,0,436,44.9,1.53,10.78,6.54,0.5,0,5.3,14.9
Common Food,french vanilla creamer,1 tbsp ( 15g ),37.6,18,2,0.4,,0,10.1,5.3,0.17,4.96,0.1,0,0,0.1,0.6
Common Food,french vanilla international delight gourmet coffee creamer,1 tbsp ( 14g ),35,9,1.5,0.5,0,0,0,5,0,5,0,,,0,0
Common Food,frenchs honey mustard,1 tsp ( 5g ),10,0,0,0,0,0,35,1,,0.5,0,0,0,0,0
Common Food,frenchs mustard classic yellow,1 tsp ( 5g ),0,0,0,,,,55,0,,,0,,,,
Common Food,fresca,1 can ( 355g ),0,0,0,,,,35,0,,,0,0,0,0,0
Common Food,frescorti mini cucumbers,1 mini cucumber ( 80g ),10,0,0,0,0,0,0,2,1,1,1,0,2,1.8,0
Common Food,fresh apple,"1 medium (3"" dia) ( 182g )",94.6,0,0.3,0.1,0,0,1.8,25.1,4.37,18.91,0.47,9.8,14,1,1.6
Common Food,fresh bread,1 loaf ( 604.09g ),1465.8,279,31.2,2.6,0.7022,0,1200.9,255.9,11.67,13.32,37.13,0,0.1,5.3,105.6
Common Food,fresh cherries,1 cherry ( 8.2g ),5.2,0,0,0,0,0,0,1.3,0.17,1.05,0.09,0.5,1,0.1,0.2
Common Food,fresh express chopped salad kit asian,1.5 cups ( 100g ),160,99,11,1.5,0,0,240,14,2,7,3,125,35,3.6,10.3
Common Food,fresh florida strawberries,5 large ( 90g ),28.8,0,0.3,0,,0,0.9,6.9,1.8,4.4,0.6,0,0,1.3,2.6
